bookid,flight,departuredate,month,day,year,destination,origin,noshow,daystodep,mileageplus,assignedseat,numberinparty,eticketed,bookingcountry,upline,downline,modifycount,bookingclass,dow,rand
070510WIP3517437,360,10-May-07,5,10,2007,IAD,ORD,0,63,,Y,1,1,US,1,0,0,L,4,.43715844
070510WJM3511809,360,10-May-07,5,10,2007,IAD,ORD,0,21,Q,Y,1,0,ZA,0,1,2,Y,4,.85204583
070510WNJ3514758,360,10-May-07,5,10,2007,IAD,ORD,1,7,M,N,1,1,US,0,1,1,XY,4,.25151426
070510WPT35111226,360,10-May-07,5,10,2007,IAD,ORD,0,28,,Y,2,1,US,0,0,1,L,4,.31810462
070510XFZ3513375,360,10-May-07,5,10,2007,IAD,ORD,0,79,M,N,1,1,US,0,1,0,Y,4,.98089409
070510XIK3515376,360,10-May-07,5,10,2007,IAD,ORD,0,8,B,Y,1,1,US,0,0,0,V,4,.75298065
070510XIQ3519525,360,10-May-07,5,10,2007,IAD,ORD,0,63,M,Y,5,1,US,0,0,2,L,4,.028574346
070510XKI3511023,360,10-May-07,5,10,2007,IAD,ORD,0,14,K,Y,1,1,US,0,0,0,T,4,.050729606
070510XSV3518229,360,10-May-07,5,10,2007,IAD,ORD,1,47,M,Y,2,1,US,1,0,0,S,4,.94720703
070510XUC3512046,360,10-May-07,5,10,2007,IAD,ORD,0,17,,N,2,1,US,0,1,0,L,4,.028483747
070510XWK3519045,360,10-May-07,5,10,2007,IAD,ORD,1,28,M,Y,1,1,,1,0,0,T,4,.95095634
070510XYI3511851,360,10-May-07,5,10,2007,IAD,ORD,0,16,,Y,2,1,US,0,0,1,L,4,.32604033
070510YER3514110,360,10-May-07,5,10,2007,IAD,ORD,0,28,M,Y,1,1,US,0,0,1,L,4,.37246612
070510YMH35110974,360,10-May-07,5,10,2007,IAD,ORD,0,23,,Y,2,1,US,0,1,1,L,4,.33008951
070510YNM3519600,360,10-May-07,5,10,2007,IAD,ORD,0,58,,Y,2,1,US,0,0,1,L,4,.5501278
070510YRF35111709,360,10-May-07,5,10,2007,IAD,ORD,0,28,M,Y,1,1,US,0,0,1,T,4,.0031516016
070510YUR3513243,360,10-May-07,5,10,2007,IAD,ORD,0,7,M,N,1,1,US,0,1,1,S,4,.4645316
070510YYU3515484,360,10-May-07,5,10,2007,IAD,ORD,0,22,,Y,2,1,US,0,0,1,L,4,.48210338
070510YYW35111583,360,10-May-07,5,10,2007,IAD,ORD,0,29,,Y,2,1,US,0,1,1,L,4,.41974315
070510ZAT35112876,360,10-May-07,5,10,2007,IAD,ORD,0,17,M,Y,1,1,US,1,0,0,W,4,.67014951
070510ZEN3514068,360,10-May-07,5,10,2007,IAD,ORD,0,24,A,N,1,1,US,1,0,0,NF,4,.6603139
070510ZJZ3513081,360,10-May-07,5,10,2007,IAD,ORD,0,79,Q,Y,1,0,ZA,0,1,3,V,4,.32175353
070510ZNS35110167,360,10-May-07,5,10,2007,IAD,ORD,0,199,,Y,2,1,US,0,0,2,S,4,.44051212
070510ZQY3515868,360,10-May-07,5,10,2007,IAD,ORD,0,5,,N,1,1,US,0,1,0,T,4,.77350432
070510ZTX35112333,360,10-May-07,5,10,2007,IAD,ORD,0,5,,N,2,1,US,1,0,0,Y,4,.44514585
070510ZVL3514803,360,10-May-07,5,10,2007,IAD,ORD,0,29,,Y,2,1,US,0,1,1,L,4,.089580834
070510ZZH3514197,360,10-May-07,5,10,2007,IAD,ORD,0,16,A,Y,1,1,,1,0,0,NF,4,.83306324
070511AAD3513453,360,11-May-07,5,11,2007,IAD,ORD,0,9,M,Y,3,1,US,0,0,2,L,5,.057540506
070511ANC3519249,360,11-May-07,5,11,2007,IAD,ORD,0,42,,N,1,0,US,1,1,0,Q,5,.59418392
070511ASY3518937,360,11-May-07,5,11,2007,IAD,ORD,0,6,,N,1,1,US,0,1,0,Y,5,.50702268
070511ATJ3519228,360,11-May-07,5,11,2007,IAD,ORD,0,55,A,Y,2,1,US,0,0,1,L,5,.094089396
070511AVM35110329,360,11-May-07,5,11,2007,IAD,ORD,0,18,M,Y,1,1,US,0,0,1,L,5,.34239289
070511AVQ3517500,360,11-May-07,5,11,2007,IAD,ORD,0,66,S,Y,1,0,US,0,1,3,W,5,.92994744
070511AWW3516279,360,11-May-07,5,11,2007,IAD,ORD,0,14,B,Y,1,1,US,1,0,1,Y,5,.76339132
070511AXC3518559,360,11-May-07,5,11,2007,IAD,ORD,1,10,,N,1,1,US,1,0,0,L,5,.95781076
070511BBP35112552,360,11-May-07,5,11,2007,IAD,ORD,0,10,M,Y,1,1,US,0,0,2,L,5,.75248569
070511BKE35111928,360,11-May-07,5,11,2007,IAD,ORD,0,33,M,Y,2,1,US,0,0,1,L,5,.14369705
070511BLQ35112618,360,11-May-07,5,11,2007,IAD,ORD,0,68,M,N,2,0,US,0,1,2,S,5,.69881338
070511BRK3516447,360,11-May-07,5,11,2007,IAD,ORD,0,15,M,Y,2,1,US,1,0,0,T,5,.39765698
070511BSR3516084,360,11-May-07,5,11,2007,IAD,ORD,1,23,M,Y,1,1,US,0,0,1,L,5,.025508482
070511BUP3512067,360,11-May-07,5,11,2007,IAD,ORD,1,57,,Y,1,0,US,1,1,1,Q,5,.67694443
070511CDU3519804,360,11-May-07,5,11,2007,IAD,ORD,0,20,M,N,2,1,US,0,0,2,L,5,.14654839
070511CIN3515394,360,11-May-07,5,11,2007,IAD,ORD,0,14,A,Y,1,1,US,0,0,1,L,5,.042950839
070511CJB35110518,360,11-May-07,5,11,2007,IAD,ORD,0,9,,N,1,1,US,0,1,0,Y,5,.24501947
070511CZK3515154,360,11-May-07,5,11,2007,IAD,ORD,0,21,,N,1,1,US,0,0,0,L,5,.18504912
070511CZT35145,360,11-May-07,5,11,2007,IAD,ORD,1,5,M,N,1,1,US,0,0,1,XY,5,.92048228
070511DAN3512406,360,11-May-07,5,11,2007,IAD,ORD,0,58,,Y,2,1,US,1,0,0,T,5,.52997118
070511DEK3516990,360,11-May-07,5,11,2007,IAD,ORD,0,9,,N,1,1,US,1,0,0,L,5,.23488981
070511DMZ3513204,360,11-May-07,5,11,2007,IAD,ORD,0,18,,Y,1,1,US,1,0,0,T,5,.6168704
070511DRG3511782,360,11-May-07,5,11,2007,IAD,ORD,0,48,M,Y,1,1,US,0,0,2,L,5,.55007672
070511DUX3519441,360,11-May-07,5,11,2007,IAD,ORD,0,13,,N,1,0,US,0,1,1,S,5,.89526117
070511ECY3513792,360,11-May-07,5,11,2007,IAD,ORD,0,29,,Y,1,1,US,0,0,0,L,5,.84939027
070511EEK3511443,360,11-May-07,5,11,2007,IAD,ORD,0,36,K,Y,1,1,US,1,0,0,T,5,.8183037
070511ERW3518022,360,11-May-07,5,11,2007,IAD,ORD,0,13,,N,1,0,US,0,1,1,S,5,.51908106
070511EYA3512088,360,11-May-07,5,11,2007,IAD,ORD,0,18,B,Y,1,1,US,1,0,0,Y,5,.64866298
070511EZH3511578,360,11-May-07,5,11,2007,IAD,ORD,0,29,B,Y,1,1,US,1,0,0,Y,5,.40466782
070511FAL3513945,360,11-May-07,5,11,2007,IAD,ORD,1,10,,N,1,1,US,0,0,0,L,5,.027792325
070511FPG35110029,360,11-May-07,5,11,2007,IAD,ORD,0,55,M,Y,2,1,US,0,0,2,L,5,.74897313
070511FSP3515067,360,11-May-07,5,11,2007,IAD,ORD,0,6,,Y,1,1,US,1,0,0,Q,5,.20275778
070511FTW3511461,360,11-May-07,5,11,2007,IAD,ORD,0,63,M,N,1,0,IL,0,0,1,L,5,.74971431
070511FXF3515526,360,11-May-07,5,11,2007,IAD,ORD,0,34,M,Y,1,1,US,1,0,0,Y,5,.34613407
070511GFE3517407,360,11-May-07,5,11,2007,IAD,ORD,0,18,M,Y,1,1,US,1,0,2,Y,5,.71252662
070511GHU3516285,360,11-May-07,5,11,2007,IAD,ORD,0,24,M,Y,1,1,US,0,0,1,Y,5,.10679227
070511GNJ3513429,360,11-May-07,5,11,2007,IAD,ORD,0,10,M,N,1,1,,0,0,0,L,5,.76724935
070511GSI35121,360,11-May-07,5,11,2007,IAD,ORD,0,121,,Y,3,1,DE,0,1,2,XY,5,.4676623
070511GWE351504,360,11-May-07,5,11,2007,IAD,ORD,0,18,M,Y,1,1,US,0,0,0,L,5,.34732535
070511GYI3512091,360,11-May-07,5,11,2007,IAD,ORD,0,30,,Y,1,1,US,0,1,0,T,5,.90842444
070511HER3514989,360,11-May-07,5,11,2007,IAD,ORD,0,10,S,N,1,0,US,1,1,1,L,5,.026244603
070511HOW3515295,360,11-May-07,5,11,2007,IAD,ORD,0,29,,Y,1,1,US,1,0,0,L,5,.36668572
070511HQH35110911,360,11-May-07,5,11,2007,IAD,ORD,0,58,,Y,2,1,US,1,0,0,T,5,.86310834
070511HQH3518013,360,11-May-07,5,11,2007,IAD,ORD,1,10,,N,2,0,US,0,0,0,L,5,.30115613
070511HRZ3516966,360,11-May-07,5,11,2007,IAD,ORD,0,10,,N,1,1,,0,0,2,L,5,.17864059
070511IBO3519459,360,11-May-07,5,11,2007,IAD,ORD,0,29,,Y,1,1,US,0,0,0,L,5,.17990898
070511IEH35112819,360,11-May-07,5,11,2007,IAD,ORD,1,18,,N,1,1,US,0,0,0,L,5,.8508116
070511IEK35112756,360,11-May-07,5,11,2007,IAD,ORD,0,29,M,Y,1,1,US,0,0,1,L,5,.99027359
070511IIZ3513153,360,11-May-07,5,11,2007,IAD,ORD,0,70,,Y,2,1,GB,0,0,0,L,5,.27571478
070511IQY35111895,360,11-May-07,5,11,2007,IAD,ORD,0,24,M,Y,1,1,US,0,0,1,Y,5,.10435092
070511JDF35112468,360,11-May-07,5,11,2007,IAD,ORD,0,9,M,Y,1,1,US,0,0,0,V,5,.34953043
070511JKQ35110914,360,11-May-07,5,11,2007,IAD,ORD,0,32,B,Y,1,1,JP,0,1,2,W,5,.96123511
070511JPO3514452,360,11-May-07,5,11,2007,IAD,ORD,0,23,,Y,1,1,US,1,0,0,Y,5,.63920838
070511JSJ3515685,360,11-May-07,5,11,2007,IAD,ORD,0,25,,Y,2,1,,1,0,1,L,5,.62801337
070511KFB3515991,360,11-May-07,5,11,2007,IAD,ORD,0,38,,N,1,0,US,0,1,1,S,5,.96946913
070511KHM3514701,360,11-May-07,5,11,2007,IAD,ORD,0,28,M,N,1,1,US,0,1,2,XY,5,.71832919
070511KHZ35112456,360,11-May-07,5,11,2007,IAD,ORD,1,7,M,N,1,0,US,0,0,1,F,5,.62636971
070511KKY3517482,360,11-May-07,5,11,2007,IAD,ORD,0,11,M,Y,1,1,US,1,1,0,E,5,.37766692
070511KNR3511737,360,11-May-07,5,11,2007,IAD,ORD,1,10,,N,2,0,US,0,0,0,L,5,.18678491
070511KUP35111376,360,11-May-07,5,11,2007,IAD,ORD,0,11,,Y,1,1,US,0,0,0,L,5,.069077455
070511KVK3512871,360,11-May-07,5,11,2007,IAD,ORD,0,10,M,N,1,1,US,0,0,0,L,5,.12612371
070511LAC3518469,360,11-May-07,5,11,2007,IAD,ORD,0,27,,Y,1,1,US,1,0,0,L,5,.11898092
070511LBK35112216,360,11-May-07,5,11,2007,IAD,ORD,0,10,,N,1,1,US,0,1,0,U,5,.96984386
070511LCE3513234,360,11-May-07,5,11,2007,IAD,ORD,0,44,,Y,1,1,US,1,0,0,T,5,.71411437
070511LIM3512247,360,11-May-07,5,11,2007,IAD,ORD,0,10,,Y,1,1,US,0,0,1,L,5,.90923369
070511LKF3512154,360,11-May-07,5,11,2007,IAD,ORD,0,25,,Y,1,1,US,1,0,1,F,5,.3924621
070511LND35110917,360,11-May-07,5,11,2007,IAD,ORD,0,60,,N,1,0,US,1,1,0,V,5,.75954431
070511LRE35112909,360,11-May-07,5,11,2007,IAD,ORD,0,15,K,Y,1,1,US,1,0,1,U,5,.36572933
070511LVC3515055,360,11-May-07,5,11,2007,IAD,ORD,0,20,M,Y,1,1,US,1,0,0,L,5,.81100142
070511LVU35112381,360,11-May-07,5,11,2007,IAD,ORD,0,56,,Y,1,1,US,0,0,0,L,5,.037574638
070511LYP3515613,360,11-May-07,5,11,2007,IAD,ORD,1,10,,N,1,1,US,0,0,0,L,5,.36523166
070511MJU3517842,360,11-May-07,5,11,2007,IAD,ORD,1,58,B,Y,2,1,,1,0,0,NF,5,.99492413
070511MQP3517683,360,11-May-07,5,11,2007,IAD,ORD,0,14,,Y,1,1,,1,0,1,L,5,.84558231
070511MUK3517869,360,11-May-07,5,11,2007,IAD,ORD,0,21,M,Y,1,1,US,0,0,0,L,5,.68323314
070511MXK3513507,360,11-May-07,5,11,2007,IAD,ORD,0,51,,Y,1,1,US,0,1,1,H,5,.98102307
070511NCQ35110332,360,11-May-07,5,11,2007,IAD,ORD,0,10,K,N,1,1,US,0,0,0,NF,5,.2384302
070511NJR3517230,360,11-May-07,5,11,2007,IAD,ORD,0,29,M,Y,1,1,US,0,0,1,L,5,.31816599
070511NJX35112282,360,11-May-07,5,11,2007,IAD,ORD,0,79,B,Y,1,1,US,1,0,1,L,5,.65822256
070511NJY35110368,360,11-May-07,5,11,2007,IAD,ORD,0,20,,Y,1,1,US,0,0,0,L,5,.37532735
070511NKJ35112969,360,11-May-07,5,11,2007,IAD,ORD,0,30,M,Y,1,0,US,1,1,1,Y,5,.14709361
070511NKP3514440,360,11-May-07,5,11,2007,IAD,ORD,0,70,,Y,2,1,GB,0,0,0,L,5,.93810815
070511NLD3515733,360,11-May-07,5,11,2007,IAD,ORD,0,13,,Y,1,1,US,0,0,3,L,5,.41920593
070511NUJ3516708,360,11-May-07,5,11,2007,IAD,ORD,0,10,,Y,1,1,US,0,0,0,L,5,.33106214
